esperto	it
正確	ja
決定	ja
王	ja
salvar	pt
китай	ru
половина	ru
横	ja
洗濯	ja
पत्र	mr
liga	pt
kapa	st
huset	sv
masada	tr
koje	bs
kritik	de
丘	ja
主張	ja
光	ja
判断	ja
lees	nl
fortes	pt
boyu	tr
bulan	id
信頼	ja
偉大	ja
失礼	ja
日間	ja
演説	ja
財産	ja
готово	ru
vår	sv
говориш	uk
tiden	da
局	ja
普段	ja
estudos	pt
noma	zu
času	cs
praktisch	de
cola	es
âgé	fr
specie	it
泥棒	ja
enkel	nl
движение	ru
имена	ru
vær	da
dedos	es
malas	es
شروع	fa
兄弟	ja
安全	ja
嵐	ja
表現	ja
ambas	pt
artista	pt
săi	ro
său	ro
km	uz
asi	cs
reine	fr
setiap	id
今晩	ja
活動	ja
確認	ja
苦労	ja
苦手	ja
фото	ru
mm	sv
iken	tr
japoneses	es
odiava	it
全体	ja
土曜	ja
工場	ja
常	ja
留守	ja
罪	ja
面倒	ja
風呂	ja
золото	ru
sum	en
tantos	es
temperatura	es
valmis	fi
appel	fr
combat	fr
報告	ja
悪	ja
給料	ja
платят	ru
gaz	fr
yarda	ha
官	ja
行為	ja
trots	nl
bror	da
afrika	de
juni	de
wipe	en
incendio	es
moderne	fr
勇気	ja
御	ja
息	ja
才能	ja
社	ja
観光	ja
japans	nl
ọdún	yo
contenta	it
大事	ja
患者	ja
鉛筆	ja
canadá	pt
descansar	pt
agugu	ig
brillante	it
回復	ja
素敵	ja
雑誌	ja
правиш	mk
deuses	pt
сила	ru
tako	sl
schweiz	de
tomando	es
dama	ha
vinni	hu
abụọ	ig
simbolo	it
信用	ja
室	ja
石	ja
своите	mk
asas	pt
fonte	pt
pobres	pt
vêm	pt
lam	ro
деревом	ru
kniha	cs
gamle	da
opa	de
poema	es
地図	ja
多分	ja
訪問	ja
過去	ja
៥	km
tev	lv
заедно	mk
funcionar	pt
известен	ru
tendré	es
kali	id
ala	ig
dentista	it
perda	pt
музику	uk
skoro	cs
salat	de
encontramos	es
esposo	es
nombres	es
probable	es
incapable	fr
umana	it
世紀	ja
切符	ja
台	ja
後悔	ja
椅子	ja
работата	mk
живот	ru
muyuz	tr
brev	da
salsa	it
全	ja
収入	ja
自慢	ja
選挙	ja
जन्म	hi
interior	pt
সেই	as
fabrik	de
torre	es
حقیقت	fa
miel	fr
gregorian	ig
最大	ja
環境	ja
赤	ja
климат	ru
sandalye	tr
sende	tr
jedno	cs
muž	cs
planta	es
calender	ig
案内	ja
šis	lt
други	mk
लाल	mr
mening	nl
vei	ro
especie	es
oferta	es
午前	ja
成長	ja
経営	ja
вели	mk
кафе	ru
lọ	yo
juna	fi
kecil	id
mica	it
祖父	ja
程度	ja
види	mk
времето	mk
considerado	pt
mansanas	tl
testi	tr
hunden	da
contiene	es
बस	hi
urgente	it
同様	ja
噂	ja
首	ja
yên	ku
брзо	mk
जर्मन	mr
plek	nl
naše	cs
snart	da
kenen	fi
l'islam	fr
geografia	it
volto	it
変化	ja
技術	ja
確信	ja
面	ja
децата	mk
наука	ru
плюс	ru
mang	vi
indien	de
descanso	es
parado	es
ballon	fr
上司	ja
賞	ja
colegas	pt
conforme	pt
escritor	pt
tipos	pt
vêla	pt
непросто	ru
واقع	ur
zemi	cs
lege	de
fresca	it
喫煙	ja
大人	ja
恋	ja
故障	ja
田舎	ja
秋	ja
芸術	ja
handa	tl
kalbi	tr
terremoto	es
pertama	id
biologia	it
中心	ja
意識	ja
末	ja
џон	mk
okno	pl
preparar	pt
vês	pt
jazyk	cs
pile	en
طول	fa
corda	it
作家	ja
個人	ja
台所	ja
指	ja
種類	ja
aumento	pt
многим	ru
причину	ru
veda	tr
primi	it
作品	ja
土地	ja
塩	ja
感	ja
教室	ja
毎年	ja
週	ja
野菜	ja
bakal	jv
šo	lv
супермаркете	ru
جون	sd
ìlú	yo
diner	en
fábrica	es
fere	ff
construire	fr
libres	fr
berada	id
isi	ig
segja	is
l'altra	it
lento	it
poesie	it
体重	ja
価格	ja
文字	ja
際	ja
einu	lt
litt	no
enviar	pt
ori	ro
cha	sw
จึ	th
nina	tl
neng	tn
nej	da
øl	da
lande	de
motor	de
lindo	es
gano	ha
lama	id
hana	is
天候	ja
州	ja
当時	ja
教授	ja
理論	ja
社長	ja
記憶	ja
詩人	ja
agir	pt
точка	ru
dava	tr
gordo	es
کم	fa
gaya	ha
telefonon	hu
mostra	it
助言	ja
性格	ja
用意	ja
考慮	ja
būt	lv
bani	ro
ела	ru
ходи	ru
bahagi	tl
rre	tn
zase	cs
heim	de
profundo	es
側	ja
四	ja
昨年	ja
立派	ja
辺	ja
televisie	nl
rău	ro
неделя	ru
mbere	rw
arjantin	tr
عدد	ar
dé	es
熱心	ja
発明	ja
胸	ja
関心	ja
باش	ku
horloge	nl
espacial	pt
imaginar	pt
podese	pt
álcool	pt
каков	ru
atin	tl
náš	cs
eile	de
corte	it
egoista	it
以来	ja
書類	ja
杯	ja
欠点	ja
番組	ja
精神	ja
pula	tl
tla	tn
fresco	es
gratis	es
méxico	es
ọrụ	ig
banane	it
今週	ja
台風	ja
変更	ja
庫	ja
近所	ja
poeta	pt
момента	ru
uri	tl
januar	de
mobiltelefon	de
paket	de
fiebre	es
consiste	fr
夢中	ja
延期	ja
значи	mk
grupos	pt
preocupar	pt
principalmente	pt
profundamente	pt
توهان	sd
paraan	tl
bunda	tr
kata	tr
temas	tr
শেষ	bn
budeme	cs
hlad	cs
hår	da
elf	de
mist	de
portemonnaie	de
maan	fi
poésie	fr
कारण	hi
一部	ja
結構	ja
製品	ja
contrato	pt
беру	ru
seng	da
gast	de
دور	fa
案	ja
留学	ja
量	ja
سامی	ku
noc	pl
canto	pt
crédito	pt
literatura	pt
massa	pt
iam	ro
германия	ru
landet	sv
politische	de
sack	de
lobo	es
mentiras	es
vari	it
具合	ja
園	ja
実験	ja
来月	ja
皿	ja
英国	ja
雲	ja
駄目	ja
ဌ	my
kerk	nl
mimo	pl
ryby	pl
gramática	pt
média	pt
газ	ru
havet	sv
stort	da
humble	en
espíritu	es
salvo	es
tranquilo	es
gara	it
personalmente	it
pesca	it
勤勉	ja
商品	ja
年上	ja
想像	ja
発表	ja
वर्ष	mr
tinta	pt
whatsapp	pt
ธิ	th
karne	tl
часом	uk
noci	cs
esperamos	es
eli	fi
tomba	fr
会話	ja
先月	ja
冷蔵	ja
市場	ja
禁止	ja
邪魔	ja
направиш	mk
casos	pt
frutos	pt
ранку	uk
دان	ar
পছন্দ	bn
hvilket	da
scheiden	de
florida	en
tende	it
富士	ja
提出	ja
文句	ja
最終	ja
権利	ja
貧乏	ja
gan	lv
praticamente	pt
principais	pt
плачу	ru
rum	sv
sistemi	tr
згоден	uk
kodwa	xh
slovo	cs
perspective	en
datos	es
sebelum	id
中止	ja
婦人	ja
家庭	ja
感情	ja
機嫌	ja
魅力	ja
déning	jv
bracht	nl
leeg	nl
pak	nl
vivos	pt
шанса	ru
rẹ̀	yo
fecha	es
leo	es
hé	fr
stade	fr
ọtụtụ	ig
事態	ja
楽	ja
нека	mk
अर्थ	hi
inne	pl
espada	pt
especialmente	pt
признателен	ru
mellan	sv
fas	tr
slovak	tr
sloven	tr
kakhulu	xh
ukuze	xh
holdt	da
entendido	es
obras	es
bicyclette	fr
入院	ja
右	ja
支配	ja
неговата	mk
groen	nl
grond	nl
bør	no
dou	pt
leila	pt
participar	pt
договор	ru
benzin	tr
gerecht	de
estadounidense	es
tamaño	es
bersama	id
不思議	ja
恐怖	ja
植物	ja
殺人	ja
職	ja
距離	ja
ambiente	pt
esconder	pt
oi	pt
spun	ro
marcapada	su
veta	sv
harapan	tl
dienen	de
anterior	es
bomba	es
حق	fa
چون	fa
kansa	ha
रात	hi
turco	it
人形	ja
唯一	ja
氷	ja
池	ja
退屈	ja
都合	ja
gi	lt
største	no
брак	ru
kacatet	su
hete	hu
corrente	it
一体	ja
便	ja
切手	ja
特別	ja
興奮	ja
बायको	mr
zamenhof	pt
вредно	ru
силах	ru
gol	tr
sözü	tr
oko	bs
غیر	fa
ये	hi
hús	hu
専門	ja
成績	ja
県	ja
лошо	mk
चार	mr
hemel	nl
banda	pt
setembro	pt
жители	ru
حاصل	sd
hali	tr
нова	uk
vy	cs
routine	en
cometer	es
pasan	es
tilos	hu
ụlọ	ig
仕方	ja
余裕	ja
商売	ja
屋根	ja
怪我	ja
気候	ja
៧	km
жал	mk
ट्रेन	mr
comemos	pt
seguida	pt
asteroid	su
magnitudo	su
mutlakna	su
nganjrek	su
pul	tr
gode	da
parlament	de
plot	en
temporada	es
nake	ha
culo	it
moderna	it
百	ja
重	ja
mieste	lt
succes	nl
templo	pt
спектакль	ru
zaradi	sl
staden	sv
gatas	tl
pẹ̀lú	yo
starý	cs
cd	en
prestar	es
صورت	fa
کاری	fa
bilo	hr
l'edificio	it
両方	ja
半分	ja
契約	ja
犯罪	ja
現代	ja
義務	ja
conseguimos	pt
permitido	pt
química	pt
красив	ru
неправ	ru
pred	sk
tyre	sq
bok	sv
zar	tr
sis	cs
extrem	de
kurs	de
keen	en
universal	en
hoja	es
madrid	es
vine	es
masalah	id
mengapa	id
学者	ja
記録	ja
許可	ja
केक	mr
altos	pt
escapar	pt
важна	ru
дух	ru
стар	ru
isku	so
delen	sv
morago	tn
নতুন	bn
februar	de
cable	en
insect	en
زمانی	fa
生産	ja
看護	ja
血	ja
評価	ja
鏡	ja
парите	mk
abril	pt
obter	pt
видим	ru
жива	ru
berde	tl
неправду	uk
kommet	da
produkt	de
inevitable	en
crear	es
هوا	fa
skier	fr
tapi	id
cliente	it
現実	ja
相談	ja
駐車	ja
доверие	ru
toget	da
fatal	en
caído	es
montar	es
benar	id
casino	it
一致	ja
地下	ja
寒	ja
無視	ja
紅茶	ja
肩	ja
शांत	mr
rok	pl
queríamos	pt
адвокатом	ru
карта	ru
рак	ru
ulan	tl
rol	tr
angeles	en
jet	en
trace	en
villages	en
conscient	fr
lampe	fr
malin	fr
ime	ig
polonia	it
借金	ja
六	ja
立場	ja
非難	ja
騒音	ja
pati	lt
дури	mk
darei	pt
gasolina	pt
член	ru
cam	tr
walima	bm
knihy	cs
hos	da
familien	de
ozean	de
olympics	en
verduras	es
ezin	eu
نامه	fa
haine	fr
singe	fr
bal	hu
seri	it
例	ja
果物	ja
穴	ja
米	ja
金曜	ja
dirige	pt
isaac	pt
ocupados	pt
pública	pt
repetir	pt
pia	sw
listede	tr
seks	da
claus	en
confront	en
abandonado	es
proceso	es
ricos	es
välja	et
dun	gl
mara	ha
ọzọ	ig
人物	ja
値	ja
元	ja
兵士	ja
最善	ja
欠席	ja
鉄	ja
gale	lt
начин	mk
både	no
doutor	pt
deras	sv
laman	tl
যদি	bn
kop	da
jones	en
largas	es
gris	fr
kor	hu
kemudian	id
minggu	id
generalmente	it
祖母	ja
amarga	jv
objetos	pt
pintar	pt
provar	pt
спорт	ru
справа	ru
vya	sw
derart	de
rezept	de
anime	en
estimate	en
genial	es
vidrio	es
عمل	fa
ụmụ	ig
taka	is
一言	ja
乗客	ja
先日	ja
相	ja
гледа	mk
гледај	mk
pije	pl
potem	pl
clara	pt
documentos	pt
grama	pt
kastila	tl
fund	en
grip	en
illusion	en
verge	en
agrada	es
mellette	hu
comprando	it
totale	it
上着	ja
城	ja
彼氏	ja
полна	ru
франция	ru
ens	sv
inanır	tr
datter	da
echter	de
ann	en
grandson	en
villagers	en
maleta	es
rápida	es
plats	fr
今回	ja
企業	ja
八	ja
叔母	ja
幸運	ja
指導	ja
物語	ja
自殺	ja
loop	nl
terem	pt
поисках	ru
محمد	sd
riyan	tl
sọ	yo
haft	da
salas	en
ufo	en
considera	es
arance	it
ferie	it
pesa	it
優勝	ja
利益	ja
区別	ja
否定	ja
水泳	ja
無事	ja
美人	ja
腰	ja
証拠	ja
販売	ja
門	ja
離婚	ja
ásia	pt
лист	ru
kia	vi
tur	da
bär	de
fossil	en
ár	is
fantasma	it
lotteria	it
一方	ja
万一	ja
綺麗	ja
៨	km
बंदूक	hi
evento	pt
plástico	pt
utilizar	pt
майк	ru
мгновение	ru
родину	ru
svært	da
tyskland	da
dient	de
confuse	en
objection	en
conduce	es
oeste	es
teclado	es
sota	fi
begitu	id
nọ	ig
pasti	it
不幸	ja
信号	ja
勝利	ja
大勢	ja
手段	ja
階段	ja
отвори	mk
भाग	mr
rekening	nl
colega	pt
mestre	pt
сина	uk
momentan	de
mate	en
profession	en
distinguir	es
método	es
mínimo	es
oled	et
مهم	fa
babal	ff
originale	it
不安	ja
予想	ja
喧嘩	ja
基本	ja
菓子	ja
銃	ja
鼻	ja
syna	pl
nadir	tr
cooler	en
obama	en
radiation	en
robots	en
contado	es
اول	fa
lien	fr
goma	ha
बाहर	hi
gdje	hr
panas	id
disco	it
人類	ja
号	ja
煙草	ja
田中	ja
競争	ja
運	ja
соба	mk
caderno	pt
marte	pt
putem	ro
период	ru
kuya	tl
pulang	tl
nesi	tr
algier	de
naiv	de
contents	en
meta	es
tratado	es
volando	es
صبح	fa
consulter	fr
fita	ha
muka	ha
主人	ja
候補	ja
傾向	ja
危機	ja
地位	ja
奇妙	ja
実現	ja
昨晩	ja
流行	ja
進歩	ja
òg	no
dam	pl
adeus	pt
marca	pt
kuba	rw
illa	sv
phi	vi
izinto	xh
natten	da
panik	de
verdacht	de
smartphone	en
acusado	es
mario	es
آغاز	fa
circonstances	fr
cintura	it
何事	ja
博物	ja
季節	ja
放送	ja
演奏	ja
航空	ja
角	ja
逮捕	ja
kutha	jv
кучето	mk
अनुवाद	mr
agosto	pt
letras	pt
oitenta	pt
paredes	pt
primos	pt
văd	ro
пола	ru
новини	uk
frem	da
clubs	en
etc	en
examine	en
historic	en
lados	es
aliments	fr
vertu	fr
antara	id
selamat	id
lavo	it
punta	it
光景	ja
免許	ja
夕方	ja
建設	ja
期	ja
犠牲	ja
石油	ja
開発	ja
骨	ja
ဤ	my
ansioso	pt
видимо	ru
прочим	ru
файл	ru
oči	cs
søster	da
kleinste	de
lean	en
regime	en
reporter	en
marcha	es
bombe	fr
pukul	id
sinni	is
violino	it
仲間	ja
作文	ja
大声	ja
暑	ja
歓迎	ja
海岸	ja
食料	ja
matei	lt
име	mk
syn	pl
dáme	pt
fluentemente	pt
sentada	pt
apă	ro
jobbet	sv
gud	da
koster	da
fange	de
medien	de
celsius	en
corridor	en
fee	en
vague	en
bebido	es
cuida	es
humo	es
vano	es
vente	fr
kina	ha
laboratorio	it
怖	ja
条件	ja
桜	ja
物価	ja
生物	ja
禁煙	ja
都会	ja
開催	ja
pê	ku
greit	lt
освен	mk
टेनिस	mr
aumentar	pt
greu	ro
nisan	tr
blå	da
positions	en
traditions	en
acteur	fr
ibu	id
入学	ja
列	ja
北海道	ja
協力	ja
合衆	ja
支持	ja
攻撃	ja
牛	ja
計算	ja
мисли	mk
दूध	mr
vann	no
мал	ru
заради	uk
jednu	cs
kávu	cs
smrti	cs
interessantes	de
praxis	de
choir	en
dorm	en
emotion	en
istanbul	en
leopard	en
motivation	en
techniques	en
dormitorio	es
سخت	fa
panier	fr
canza	ha
berhenti	id
membantu	id
nú	is
saman	is
aprile	it
strane	it
何時	ja
供給	ja
効果	ja
宗教	ja
感動	ja
美術	ja
証明	ja
miesto	lt
престани	mk
कप	mr
adultos	pt
autoridades	pt
congresso	pt
gritar	pt
pacientes	pt
verdes	pt
annan	sv
ธ	th
index	vi
aktiv	de
leser	de
antique	en
ballet	en
lung	en
spinning	en
گل	fa
dum	ff
disputer	fr
sót	hu
njem	ig
figura	it
panda	it
出来事	ja
家具	ja
発言	ja
ама	mk
моите	mk
ave	pt
realizar	pt
varanda	pt
тайна	ru
били	sr
کام	ur
seka	bm
egen	da
sko	da
neid	de
alaqsa	en
associate	en
lest	en
tissue	en
universities	en
elefante	es
mover	es
gam	ff
ange	fr
plafond	fr
poden	gl
भारतीय	hi
ị	ig
gira	it
交換	ja
人前	ja
権	ja
発生	ja
秘書	ja
自信	ja
資金	ja
運命	ja
стана	mk
दर	mr
duitse	nl
gebied	nl
orde	nl
boi	pt
definitivamente	pt
господина	ru
оставим	ru
liten	sv
тих	uk
علم	ar
bogen	da
mener	da
agenda	en
cocaine	en
lincoln	en
risen	en
scheme	en
pellel	ff
grandsparents	fr
masse	fr
प्रकार	hi
evidente	it
利口	ja
左	ja
挨拶	ja
礼儀	ja
紳士	ja
遠慮	ja
brata	pl
admitir	pt
cansados	pt
certos	pt
cigarro	pt
inglesa	pt
голодна	ru
играем	ru
прекрасна	ru
старших	ru
musika	tl
voda	cs
solen	da
stå	da
bildet	de
roboter	de
leadership	en
tanaka	en
delicioso	es
cuire	fr
gama	ha
स्थित	hi
ruo	ig
assistente	it
dente	it
tigre	it
viola	it
共	ja
喉	ja
地面	ja
恋愛	ja
方向	ja
横断	ja
貿易	ja
carona	pt
franceses	pt
têlo	pt
истина	ru
januari	sv
ไฟ	th
susi	tl
trak	tl
ilu	yo
نفس	ar
musíte	cs
måtte	da
bedanken	de
fantasie	de
kater	de
organisation	de
province	en
baile	es
bote	es
mando	es
petróleo	es
خارج	fa
وی	fa
bawah	id
hampir	id
curry	it
thailandia	it
休憩	ja
党	ja
小屋	ja
師	ja
毎週	ja
管理	ja
貯金	ja
購入	ja
首相	ja
dienas	lt
जॉन	mr
kende	nl
pobreza	pt
saj	sq
enda	sv
telefona	tr
yaşı	tr
بن	ur
vinduet	da
bananen	de
pound	en
خدا	fa
سفر	fa
contesto	it
増加	ja
完璧	ja
様子	ja
物理	ja
礼	ja
緊張	ja
貴方	ja
psy	pl
sentimento	pt
barko	tl
i̇sa	tr
sincap	tr
سو	ur
satte	da
emissions	en
orchestra	en
comprendo	es
turistas	es
حدود	fa
kinn	hu
oké	hu
mandi	it
割	ja
化学	ja
同時	ja
夕飯	ja
天才	ja
太郎	ja
女優	ja
投票	ja
産業	ja
聴衆	ja
記念	ja
論文	ja
賢明	ja
軽蔑	ja
迷惑	ja
頭痛	ja
идеја	mk
kaas	nl
немало	ru
bato	tl
ènìyàn	yo
দিন	bn
immune	en
trombone	en
crea	es
suave	es
terhadap	id
veit	is
busta	it
principi	it
七	ja
便利	ja
幽霊	ja
心臓	ja
故郷	ja
文学	ja
新車	ja
景色	ja
爆発	ja
眼鏡	ja
被害	ja
選択	ja
गे	mr
adres	pl
reserva	pt
tiro	pt
ventos	pt
болят	ru
доклад	ru
laki	tl
quen	vi
kod	bs
bolí	cs
skolen	da
tro	da
tales	en
منتظر	fa
poli	fr
keluar	id
ideale	it
夫婦	ja
棚	ja
発音	ja
直接	ja
虫	ja
観	ja
軍	ja
donya	jv
वा	ne
absoluta	pt
pago	pt
зато	ru
чисто	ru
sant	sv
pis	tr
فتح	ar
málo	cs
timer	da
arabisch	de
tomaten	de
estúpida	es
habitual	es
mantiene	es
joo	fi
siis	fi
yön	fi
havonta	hu
spanyol	hu
kebab	it
型	ja
女子	ja
悪口	ja
時期	ja
検査	ja
睡眠	ja
祭	ja
米国	ja
моето	mk
टोपी	mr
gedachten	nl
convencido	pt
берлин	ru
штатах	ru
prej	sq
adlı	tr
جمال	ar
vodu	cs
hånd	da
conclusions	en
legionnaires	en
protein	en
susan	en
taro	en
vancouver	en
músico	es
پشت	fa
millió	hu
digunakan	id
sincero	it
処理	ja
夜中	ja
本気	ja
独立	ja
目標	ja
裁判	ja
記事	ja
៦	km
tos	lt
obraz	pl
querida	pt
tira	pt
миль	ru
посольство	ru
dahon	tl
espanya	tl
telepono	tl
ضد	ar
maler	de
vines	en
votes	en
botas	es
vies	fr
hitte	hu
spada	it
券	ja
物事	ja
系	ja
費用	ja
非	ja
brak	nl
engelse	nl
droga	pl
jedna	pl
сигнал	ru
sverige	sv
сонце	uk
মতে	as
buď	cs
jediný	cs
kafe	cs
stane	cs
znamená	cs
čaj	cs
attraktiv	de
geplant	de
alaska	en
surprises	en
flauta	es
trece	es
ahal	eu
charme	fr
dessous	fr
magro	it
下手	ja
作業	ja
勇敢	ja
文章	ja
神経	ja
競技	ja
西	ja
गरम	mr
regering	nl
boga	pl
inteligentes	pt
unidas	pt
álbum	pt
نالو	sd
eo	tn
món	vi
minulý	cs
unavený	cs
manches	de
betty	en
boost	en
denmark	en
saturn	en
talents	en
trainer	en
wikipedia	en
agradecido	es
alegre	es
cabra	es
licencia	es
perdona	es
seco	es
آزاد	fa
گرم	fa
compose	en
imaginé	fr
kaina	ha
apaapa	id
paste	it
serpente	it
平均	ja
料金	ja
日記	ja
無料	ja
lente	nl
aparentemente	pt
continente	pt
gata	pt
lângă	ro
шапка	ru
inta	so
odam	tr
prenses	tr
казала	uk
bescheiden	de
brett	de
stinkt	de
amateur	en
attentive	en
brethren	en
ceo	en
certificate	en
compassion	en
crocodile	en
francisco	en
mandarin	en
resume	en
stir	en
pluma	es
ritmo	es
santo	es
انتخاب	fa
comité	fr
dames	fr
anjing	id
cinta	id
amante	it
pur	it
以内	ja
保険	ja
億	ja
全力	ja
内容	ja
原子	ja
建築	ja
政策	ja
料	ja
昭和	ja
比較	ja
解雇	ja
訳	ja
esquiar	pt
obviamente	pt
билета	ru
тип	ru
millimeter	sv
lolo	tl
پاس	ur
ọkọ̀	yo
derfor	da
einstein	en
precise	en
temples	en
ridículo	es
dugu	eu
commander	fr
pelouse	fr
negeri	id
salto	it
一日	ja
上昇	ja
初	ja
有効	ja
本物	ja
機能	ja
葉	ja
退職	ja
鉄道	ja
額	ja
очите	mk
wilden	nl
adulto	pt
caras	pt
controlar	pt
entrevista	pt
tribunal	pt
долги	ru
deri	sq
eskwela	tl
fransa	tr
restorana	tr
ঠিক	bn
tokom	bs
nápad	cs
takže	cs
finnland	de
modernen	de
rucksack	de
sterbe	de
arrogance	en
drum	en
lunar	en
neutral	en
propaganda	en
nende	et
suuren	fi
usine	fr
kedua	id
gesto	it
不明	ja
交渉	ja
仲	ja
位	ja
公平	ja
出版	ja
多数	ja
婦	ja
専攻	ja
構成	ja
組織	ja
книгата	mk
दक्षिण	hi
افغانستان	ps
soldado	pt
unhas	pt
verbo	pt
адреса	ru
بہ	sd
kjer	sl
lakini	sw
tlase	tn
kitaba	tr
manzara	tr
motive	tr
protesto	tr
rente	de
deme	es
marzo	es
principales	es
دوران	fa
frites	fr
âne	fr
comprende	it
elegante	it
vendendo	it
手術	ja
民主	ja
発展	ja
複雑	ja
議長	ja
首都	ja
missen	nl
plannen	nl
siga	pt
mei	ro
rada	sk
বাবা	bn
zima	cs
studentin	de
－	de
broccoli	en
interlingua	en
mortal	en
orphan	en
spray	en
supervisor	en
wato	ha
बीच	hi
maaf	id
meira	is
'	it
不平	ja
南	ja
器	ja
廃止	ja
意志	ja
戦	ja
教科	ja
最新	ja
汚染	ja
深刻	ja
玄関	ja
現場	ja
白	ja
草	ja
行儀	ja
表	ja
誤解	ja
輸入	ja
集中	ja
darai	lt
डॉलर	mr
gir	no
causar	pt
contando	pt
джаз	ru
dugo	tl
harita	tr
ofisi	tr
vay	tr
također	bs
sengen	da
kasse	de
accusations	en
alliance	en
phase	en
pirate	en
barcos	es
cuidadoso	es
territorio	es
مرکز	fa
demi	fr
relativement	fr
technologie	fr
ih	hr
tijekom	hr
berjalan	id
fuma	it
naturalmente	it
pianista	it
以下	ja
余地	ja
俳優	ja
傷	ja
居	ja
癖	ja
笑顔	ja
院	ja
黒	ja
глава	mk
гледаш	mk
користи	mk
куче	mk
прво	mk
राजा	mr
verlegen	nl
waarin	nl
szpitalu	pl
círculo	pt
gasta	pt
parlamento	pt
vârstă	ro
партия	ru
пса	ru
nta	rw
nais	tl
ekstra	tr
harvard'a	tr
قتل	ar
budete	cs
spí	cs
nobel	en
nut	en
comercial	es
mediante	es
polaco	es
شکل	fa
impatience	fr
polonais	fr
tizi	fr
kelas	id
nervi	it
世	ja
代表	ja
劇場	ja
友情	ja
市長	ja
愛情	ja
戸	ja
業	ja
犯人	ja
職業	ja
講義	ja
超	ja
食	ja
забавно	mk
aprendemos	pt
barata	pt
contratar	pt
décadas	pt
yar	so
baada	sw
nemusíš	cs
zuby	cs
rand	de
volle	de
composer	en
jordan	en
lisa	en
mineral	en
occasions	en
amas	es
experimento	es
mosquitos	es
trago	es
قانون	fa
responsables	fr
sien	fr
sanyi	hu
surat	id
maọbụ	ig
resa	it
不満	ja
九	ja
北	ja
幾	ja
広告	ja
文法	ja
疑問	ja
直面	ja
舞台	ja
重大	ja
鞄	ja
ceny	pl
matthews	ro
банку	ru
دنيا	sd
helst	sv
ญ	th
tauhan	tl
koyar	tr
гей	uk
názor	cs
cirka	da
stedet	da
varmt	da
hing	de
axe	en
cocktail	en
skull	en
watson	en
grano	es
manga	es
parecido	es
permanecer	pt
uvas	es
moj	hr
awal	id
lakilaki	id
mudah	id
慎重	ja
背中	ja
袋	ja
製	ja
速度	ja
霧	ja
bibe	ku
шест	mk
तीस	mr
नदी	mr
zussen	nl
japonia	pl
observar	pt
pedimos	pt
preocupados	pt
responde	pt
tá	pt
вечерам	ru
tým	sk
syster	sv
garanti	tr
জাতীয়	bn
saal	de
aldea	es
حد	fa
شمال	fa
lasten	fi
autochtones	fr
composto	it
位置	ja
双子	ja
味方	ja
命令	ja
学習	ja
暗記	ja
正午	ja
汽車	ja
率	ja
結論	ja
訓練	ja
達成	ja
類	ja
drugi	pl
considerar	pt
hábitos	pt
recuperar	pt
unii	ro
пар	ru
disa	sq
gått	sv
andan	tr
gent	ca
mladý	cs
leisure	en
miracles	en
monument	en
tolerant	en
damas	es
menores	es
noventa	es
آزادی	fa
رنگ	fa
mengambil	id
pria	id
origine	it
perfino	it
tenne	it
寺	ja
役割	ja
従業	ja
放課	ja
税	ja
羽	ja
警告	ja
高価	ja
babagan	jv
вози	mk
досега	mk
autobusem	pl
firmy	pl
enormes	pt
fluente	pt
medicamentos	pt
днем	ru
лондона	ru
х	ru
rẹ	yo
হয়	as
nalazi	bs
nemáme	cs
gases	en
imitate	en
maintenance	en
جان	fa
طرف	fa
مشغول	fa
pistolet	fr
यात्रा	hi
今月	ja
制度	ja
劇	ja
忍耐	ja
東	ja
核	ja
治療	ja
消費	ja
相当	ja
英	ja
話題	ja
貴重	ja
質	ja
追加	ja
離陸	ja
青	ja
ên	ku
другите	mk
korte	nl
jednej	pl
tomada	pt
чайник	ru
abala	tl
kasten	tr
аж	uk
কম	bn
jablko	cs
mohli	cs
pozor	cs
hase	de
republik	de
apparent	en
kanji	en
satan	en
mochila	es
تحمل	fa
شاید	fa
نان	fa
etsin	fi
saisi	fr
seize	fr
bili	hr
bụrụ	ig
世間	ja
印象	ja
大会	ja
指輪	ja
新鮮	ja
期間	ja
様々	ja
渋滞	ja
漫画	ja
画家	ja
緑	ja
親友	ja
評判	ja
誠実	ja
遅	ja
твоја	mk
दूर	mr
ene	nl
wegens	nl
chora	pl
известна	ru
filmen	sv
vårt	sv
aleman	tl
idam	tr
lider	tr
nat	da
sukker	da
handel	de
kopie	de
conviction	en
merchant	en
moustache	en
pirates	en
portrait	en
imperio	es
quinto	es
حقوق	fa
hetente	hu
menit	id
dika	ig
gbasara	ig
gị	ig
ụfọdụ	ig
体調	ja
富	ja
当地	ja
検討	ja
症	ja
神戸	ja
策	ja
豊富	ja
費	ja
道具	ja
障害	ja
остане	mk
algemeen	nl
meir	no
aparat	pl
científica	pt
famosos	pt
negar	pt
sueco	pt
º	pt
парка	ru
француз	ru
svoj	sk
hii	sw
etek	tr
sakal	tr
جاتی	ur
nje	xh
tún	yo
cal	ca
slags	da
fang	de
accountant	en
attendant	en
caesar	en
cello	en
miller	en
surveillance	en
consideran	es
sorprende	es
tono	es
سطح	fa
indispensable	fr
उपयोग	hi
खेल	hi
gunung	id
meja	id
perjalanan	id
niile	ig
一目	ja
休日	ja
勤務	ja
医師	ja
安心	ja
拒否	ja
採用	ja
